type,timestamp,interval,value
11,2025-10-23T20:45:00+00:00,900,1.1560
10,2025-10-23T20:45:00+00:00,900,0.0000
13,2025-10-23T20:45:00+00:00,900,0.0000
12,2025-10-23T20:45:00+00:00,900,0.0000
2,2025-10-23T21:00:00+00:00,900,0.2620
1,2025-10-23T21:00:00+00:00,900,0.0000
3,2025-10-23T21:00:00+00:00,900,0.0000
4,2025-10-23T21:00:00+00:00,900,0.0000
11,2025-10-23T21:00:00+00:00,900,1.0480
10,2025-10-23T21:00:00+00:00,900,0.0000
13,2025-10-23T21:00:00+00:00,900,0.0000
12,2025-10-23T21:00:00+00:00,900,0.0000
2,2025-10-23T21:15:00+00:00,900,0.1160
1,2025-10-23T21:15:00+00:00,900,0.0000
3,2025-10-23T21:15:00+00:00,900,0.0000
4,2025-10-23T21:15:00+00:00,900,0.0000
11,2025-10-23T21:15:00+00:00,900,0.4640
10,2025-10-23T21:15:00+00:00,900,0.0000
13,2025-10-23T21:15:00+00:00,900,0.0000
12,2025-10-23T21:15:00+00:00,900,0.0000
2,2025-10-23T21:30:00+00:00,900,0.1100
1,2025-10-23T21:30:00+00:00,900,0.0000
3,2025-10-23T21:30:00+00:00,900,0.0000
4,2025-10-23T21:30:00+00:00,900,0.0000
11,2025-10-23T21:30:00+00:00,900,0.4400
10,2025-10-23T21:30:00+00:00,900,0.0000
13,2025-10-23T21:30:00+00:00,900,0.0000
12,2025-10-23T21:30:00+00:00,900,0.0000
2,2025-10-23T21:45:00+00:00,900,0.0930
1,2025-10-23T21:45:00+00:00,900,0.0000
3,2025-10-23T21:45:00+00:00,900,0.0000
4,2025-10-23T21:45:00+00:00,900,0.0000
11,2025-10-23T21:45:00+00:00,900,0.3720
10,2025-10-23T21:45:00+00:00,900,0.0000
13,2025-10-23T21:45:00+00:00,900,0.0000
12,2025-10-23T21:45:00+00:00,900,0.0000
2,2025-10-23T22:00:00+00:00,900,0.0770
1,2025-10-23T22:00:00+00:00,900,0.0000
3,2025-10-23T22:00:00+00:00,900,0.0000
4,2025-10-23T22:00:00+00:00,900,0.0000
11,2025-10-23T22:00:00+00:00,900,0.3080
10,2025-10-23T22:00:00+00:00,900,0.0000
13,2025-10-23T22:00:00+00:00,900,0.0000
12,2025-10-23T22:00:00+00:00,900,0.0000
2,2025-10-23T22:15:00+00:00,900,0.1180
1,2025-10-23T22:15:00+00:00,900,0.0000
3,2025-10-23T22:15:00+00:00,900,0.0000
4,2025-10-23T22:15:00+00:00,900,0.0000
11,2025-10-23T22:15:00+00:00,900,0.4720
10,2025-10-23T22:15:00+00:00,900,0.0000
13,2025-10-23T22:15:00+00:00,900,0.0000
12,2025-10-23T22:15:00+00:00,900,0.0000
2,2025-10-23T22:30:00+00:00,900,0.1220
1,2025-10-23T22:30:00+00:00,900,0.0000
3,2025-10-23T22:30:00+00:00,900,0.0000
4,2025-10-23T22:30:00+00:00,900,0.0000
11,2025-10-23T22:30:00+00:00,900,0.4880
10,2025-10-23T22:30:00+00:00,900,0.0000
13,2025-10-23T22:30:00+00:00,900,0.0000
12,2025-10-23T22:30:00+00:00,900,0.0000
2,2025-10-23T22:45:00+00:00,900,0.1070
1,2025-10-23T22:45:00+00:00,900,0.0000
3,2025-10-23T22:45:00+00:00,900,0.0000
4,2025-10-23T22:45:00+00:00,900,0.0000
11,2025-10-23T22:45:00+00:00,900,0.4280
10,2025-10-23T22:45:00+00:00,900,0.0000
13,2025-10-23T22:45:00+00:00,900,0.0000
12,2025-10-23T22:45:00+00:00,900,0.0000
2,2025-10-23T23:00:00+00:00,900,0.1050
1,2025-10-23T23:00:00+00:00,900,0.0000
3,2025-10-23T23:00:00+00:00,900,0.0000
4,2025-10-23T23:00:00+00:00,900,0.0000
11,2025-10-23T23:00:00+00:00,900,0.4200
10,2025-10-23T23:00:00+00:00,900,0.0000
13,2025-10-23T23:00:00+00:00,900,0.0000
12,2025-10-23T23:00:00+00:00,900,0.0000
2,2025-10-23T23:15:00+00:00,900,0.1140
1,2025-10-23T23:15:00+00:00,900,0.0000
3,2025-10-23T23:15:00+00:00,900,0.0000
4,2025-10-23T23:15:00+00:00,900,0.0000
11,2025-10-23T23:15:00+00:00,900,0.4560
10,2025-10-23T23:15:00+00:00,900,0.0000
13,2025-10-23T23:15:00+00:00,900,0.0000
12,2025-10-23T23:15:00+00:00,900,0.0000
2,2025-10-23T23:30:00+00:00,900,0.1070
1,2025-10-23T23:30:00+00:00,900,0.0000
3,2025-10-23T23:30:00+00:00,900,0.0000
4,2025-10-23T23:30:00+00:00,900,0.0000
11,2025-10-23T23:30:00+00:00,900,0.4280
10,2025-10-23T23:30:00+00:00,900,0.0000
13,2025-10-23T23:30:00+00:00,900,0.0000
12,2025-10-23T23:30:00+00:00,900,0.0000
2,2025-10-23T23:45:00+00:00,900,0.1190
1,2025-10-23T23:45:00+00:00,900,0.0000
3,2025-10-23T23:45:00+00:00,900,0.0000
4,2025-10-23T23:45:00+00:00,900,0.0000
11,2025-10-23T23:45:00+00:00,900,0.4760
10,2025-10-23T23:45:00+00:00,900,0.0000
13,2025-10-23T23:45:00+00:00,900,0.0000
12,2025-10-23T23:45:00+00:00,900,0.0000
2,2025-10-24T00:00:00+00:00,900,0.0990
1,2025-10-24T00:00:00+00:00,900,0.0000
3,2025-10-24T00:00:00+00:00,900,0.0000
4,2025-10-24T00:00:00+00:00,900,0.0000
11,2025-10-24T00:00:00+00:00,900,0.3960
10,2025-10-24T00:00:00+00:00,900,0.0000
13,2025-10-24T00:00:00+00:00,900,0.0000
12,2025-10-24T00:00:00+00:00,900,0.0000
2,2025-10-24T00:15:00+00:00,900,0.0850
1,2025-10-24T00:15:00+00:00,900,0.0000
3,2025-10-24T00:15:00+00:00,900,0.0000
4,2025-10-24T00:15:00+00:00,900,0.0000
11,2025-10-24T00:15:00+00:00,900,0.3400
10,2025-10-24T00:15:00+00:00,900,0.0000
13,2025-10-24T00:15:00+00:00,900,0.0000
12,2025-10-24T00:15:00+00:00,900,0.0000
2,2025-10-24T00:30:00+00:00,900,0.0980
1,2025-10-24T00:30:00+00:00,900,0.0000
3,2025-10-24T00:30:00+00:00,900,0.0000
4,2025-10-24T00:30:00+00:00,900,0.0000
11,2025-10-24T00:30:00+00:00,900,0.3920
10,2025-10-24T00:30:00+00:00,900,0.0000
13,2025-10-24T00:30:00+00:00,900,0.0000
12,2025-10-24T00:30:00+00:00,900,0.0000
2,2025-10-24T00:45:00+00:00,900,0.1060
1,2025-10-24T00:45:00+00:00,900,0.0000
3,2025-10-24T00:45:00+00:00,900,0.0000
4,2025-10-24T00:45:00+00:00,900,0.0000
11,2025-10-24T00:45:00+00:00,900,0.4240
10,2025-10-24T00:45:00+00:00,900,0.0000
13,2025-10-24T00:45:00+00:00,900,0.0000
12,2025-10-24T00:45:00+00:00,900,0.0000
2,2025-10-24T01:00:00+00:00,900,0.1060
1,2025-10-24T01:00:00+00:00,900,0.0000
3,2025-10-24T01:00:00+00:00,900,0.0000
4,2025-10-24T01:00:00+00:00,900,0.0000
11,2025-10-24T01:00:00+00:00,900,0.4240
10,2025-10-24T01:00:00+00:00,900,0.0000
13,2025-10-24T01:00:00+00:00,900,0.0000
12,2025-10-24T01:00:00+00:00,900,0.0000
2,2025-10-24T01:15:00+00:00,900,0.1390
1,2025-10-24T01:15:00+00:00,900,0.0000
3,2025-10-24T01:15:00+00:00,900,0.0000
4,2025-10-24T01:15:00+00:00,900,0.0000
11,2025-10-24T01:15:00+00:00,900,0.5560
10,2025-10-24T01:15:00+00:00,900,0.0000
13,2025-10-24T01:15:00+00:00,900,0.0000
12,2025-10-24T01:15:00+00:00,900,0.0000
2,2025-10-24T01:30:00+00:00,900,0.1130
1,2025-10-24T01:30:00+00:00,900,0.0000
3,2025-10-24T01:30:00+00:00,900,0.0000
4,2025-10-24T01:30:00+00:00,900,0.0000
11,2025-10-24T01:30:00+00:00,900,0.4520
10,2025-10-24T01:30:00+00:00,900,0.0000
13,2025-10-24T01:30:00+00:00,900,0.0000
12,2025-10-24T01:30:00+00:00,900,0.0000
2,2025-10-24T01:45:00+00:00,900,0.1200
1,2025-10-24T01:45:00+00:00,900,0.0000
3,2025-10-24T01:45:00+00:00,900,0.0000
4,2025-10-24T01:45:00+00:00,900,0.0000
11,2025-10-24T01:45:00+00:00,900,0.4800
10,2025-10-24T01:45:00+00:00,900,0.0000
13,2025-10-24T01:45:00+00:00,900,0.0000
12,2025-10-24T01:45:00+00:00,900,0.0000
2,2025-10-24T02:00:00+00:00,900,0.1110
1,2025-10-24T02:00:00+00:00,900,0.0000
3,2025-10-24T02:00:00+00:00,900,0.0000
4,2025-10-24T02:00:00+00:00,900,0.0000
11,2025-10-24T02:00:00+00:00,900,0.4440
10,2025-10-24T02:00:00+00:00,900,0.0000
13,2025-10-24T02:00:00+00:00,900,0.0000
12,2025-10-24T02:00:00+00:00,900,0.0000
2,2025-10-24T02:15:00+00:00,900,0.0870
1,2025-10-24T02:15:00+00:00,900,0.0000
3,2025-10-24T02:15:00+00:00,900,0.0000
4,2025-10-24T02:15:00+00:00,900,0.0000
11,2025-10-24T02:15:00+00:00,900,0.3480
10,2025-10-24T02:15:00+00:00,900,0.0000
13,2025-10-24T02:15:00+00:00,900,0.0000
12,2025-10-24T02:15:00+00:00,900,0.0000
2,2025-10-24T02:30:00+00:00,900,0.0800
1,2025-10-24T02:30:00+00:00,900,0.0000
3,2025-10-24T02:30:00+00:00,900,0.0000
4,2025-10-24T02:30:00+00:00,900,0.0000
11,2025-10-24T02:30:00+00:00,900,0.3200
10,2025-10-24T02:30:00+00:00,900,0.0000
13,2025-10-24T02:30:00+00:00,900,0.0000
12,2025-10-24T02:30:00+00:00,900,0.0000
2,2025-10-24T02:45:00+00:00,900,0.1000
1,2025-10-24T02:45:00+00:00,900,0.0000
3,2025-10-24T02:45:00+00:00,900,0.0000
4,2025-10-24T02:45:00+00:00,900,0.0000
11,2025-10-24T02:45:00+00:00,900,0.4000
10,2025-10-24T02:45:00+00:00,900,0.0000
13,2025-10-24T02:45:00+00:00,900,0.0000
12,2025-10-24T02:45:00+00:00,900,0.0000
2,2025-10-24T03:00:00+00:00,900,0.1060
1,2025-10-24T03:00:00+00:00,900,0.0000
3,2025-10-24T03:00:00+00:00,900,0.0000
4,2025-10-24T03:00:00+00:00,900,0.0000
11,2025-10-24T03:00:00+00:00,900,0.4240
10,2025-10-24T03:00:00+00:00,900,0.0000
13,2025-10-24T03:00:00+00:00,900,0.0000
12,2025-10-24T03:00:00+00:00,900,0.0000
2,2025-10-24T03:15:00+00:00,900,0.1050
1,2025-10-24T03:15:00+00:00,900,0.0000
3,2025-10-24T03:15:00+00:00,900,0.0000
4,2025-10-24T03:15:00+00:00,900,0.0000
11,2025-10-24T03:15:00+00:00,900,0.4200
10,2025-10-24T03:15:00+00:00,900,0.0000
13,2025-10-24T03:15:00+00:00,900,0.0000
12,2025-10-24T03:15:00+00:00,900,0.0000
2,2025-10-24T03:30:00+00:00,900,0.1220
1,2025-10-24T03:30:00+00:00,900,0.0000
3,2025-10-24T03:30:00+00:00,900,0.0000
4,2025-10-24T03:30:00+00:00,900,0.0000
11,2025-10-24T03:30:00+00:00,900,0.4880
10,2025-10-24T03:30:00+00:00,900,0.0000
13,2025-10-24T03:30:00+00:00,900,0.0000
12,2025-10-24T03:30:00+00:00,900,0.0000
2,2025-10-24T03:45:00+00:00,900,0.1160
1,2025-10-24T03:45:00+00:00,900,0.0000
3,2025-10-24T03:45:00+00:00,900,0.0000
4,2025-10-24T03:45:00+00:00,900,0.0000
11,2025-10-24T03:45:00+00:00,900,0.4640
10,2025-10-24T03:45:00+00:00,900,0.0000
13,2025-10-24T03:45:00+00:00,900,0.0000
12,2025-10-24T03:45:00+00:00,900,0.0000
2,2025-10-24T04:00:00+00:00,900,0.1170
1,2025-10-24T04:00:00+00:00,900,0.0000
3,2025-10-24T04:00:00+00:00,900,0.0000
4,2025-10-24T04:00:00+00:00,900,0.0000
11,2025-10-24T04:00:00+00:00,900,0.4680
10,2025-10-24T04:00:00+00:00,900,0.0000
13,2025-10-24T04:00:00+00:00,900,0.0000
12,2025-10-24T04:00:00+00:00,900,0.0000
2,2025-10-24T04:15:00+00:00,900,0.1110
1,2025-10-24T04:15:00+00:00,900,0.0000
3,2025-10-24T04:15:00+00:00,900,0.0000
4,2025-10-24T04:15:00+00:00,900,0.0000
11,2025-10-24T04:15:00+00:00,900,0.4440
10,2025-10-24T04:15:00+00:00,900,0.0000
13,2025-10-24T04:15:00+00:00,900,0.0000
12,2025-10-24T04:15:00+00:00,900,0.0000
2,2025-10-24T04:30:00+00:00,900,0.0800
1,2025-10-24T04:30:00+00:00,900,0.0000
3,2025-10-24T04:30:00+00:00,900,0.0000
4,2025-10-24T04:30:00+00:00,900,0.0000
11,2025-10-24T04:30:00+00:00,900,0.3200
10,2025-10-24T04:30:00+00:00,900,0.0000
13,2025-10-24T04:30:00+00:00,900,0.0000
12,2025-10-24T04:30:00+00:00,900,0.0000
2,2025-10-24T04:45:00+00:00,900,0.0800
1,2025-10-24T04:45:00+00:00,900,0.0000
3,2025-10-24T04:45:00+00:00,900,0.0000
4,2025-10-24T04:45:00+00:00,900,0.0000
11,2025-10-24T04:45:00+00:00,900,0.3200
10,2025-10-24T04:45:00+00:00,900,0.0000
13,2025-10-24T04:45:00+00:00,900,0.0000
12,2025-10-24T04:45:00+00:00,900,0.0000
2,2025-10-24T05:00:00+00:00,900,0.1030
1,2025-10-24T05:00:00+00:00,900,0.0000
3,2025-10-24T05:00:00+00:00,900,0.0000
4,2025-10-24T05:00:00+00:00,900,0.0000
11,2025-10-24T05:00:00+00:00,900,0.4120
10,2025-10-24T05:00:00+00:00,900,0.0000
13,2025-10-24T05:00:00+00:00,900,0.0000
12,2025-10-24T05:00:00+00:00,900,0.0000
2,2025-10-24T05:15:00+00:00,900,0.1170
1,2025-10-24T05:15:00+00:00,900,0.0000
3,2025-10-24T05:15:00+00:00,900,0.0000
4,2025-10-24T05:15:00+00:00,900,0.0000
11,2025-10-24T05:15:00+00:00,900,0.4680
10,2025-10-24T05:15:00+00:00,900,0.0000
13,2025-10-24T05:15:00+00:00,900,0.0000
12,2025-10-24T05:15:00+00:00,900,0.0000
2,2025-10-24T05:30:00+00:00,900,0.1610
1,2025-10-24T05:30:00+00:00,900,0.0000
3,2025-10-24T05:30:00+00:00,900,0.0000
4,2025-10-24T05:30:00+00:00,900,0.0000
11,2025-10-24T05:30:00+00:00,900,0.6440
10,2025-10-24T05:30:00+00:00,900,0.0000
13,2025-10-24T05:30:00+00:00,900,0.0000
12,2025-10-24T05:30:00+00:00,900,0.0000
2,2025-10-24T05:45:00+00:00,900,0.1300
1,2025-10-24T05:45:00+00:00,900,0.0000
3,2025-10-24T05:45:00+00:00,900,0.0000
4,2025-10-24T05:45:00+00:00,900,0.0000
11,2025-10-24T05:45:00+00:00,900,0.5200
10,2025-10-24T05:45:00+00:00,900,0.0000
13,2025-10-24T05:45:00+00:00,900,0.0000
12,2025-10-24T05:45:00+00:00,900,0.0000
2,2025-10-24T06:00:00+00:00,900,0.1070
1,2025-10-24T06:00:00+00:00,900,0.0000
3,2025-10-24T06:00:00+00:00,900,0.0000
4,2025-10-24T06:00:00+00:00,900,0.0000
11,2025-10-24T06:00:00+00:00,900,0.4280
10,2025-10-24T06:00:00+00:00,900,0.0000
13,2025-10-24T06:00:00+00:00,900,0.0000
12,2025-10-24T06:00:00+00:00,900,0.0000
2,2025-10-24T06:15:00+00:00,900,0.1140
1,2025-10-24T06:15:00+00:00,900,0.0000
3,2025-10-24T06:15:00+00:00,900,0.0000
4,2025-10-24T06:15:00+00:00,900,0.0000
11,2025-10-24T06:15:00+00:00,900,0.4560
10,2025-10-24T06:15:00+00:00,900,0.0000
13,2025-10-24T06:15:00+00:00,900,0.0000
12,2025-10-24T06:15:00+00:00,900,0.0000
2,2025-10-24T06:30:00+00:00,900,0.0920
1,2025-10-24T06:30:00+00:00,900,0.0000
3,2025-10-24T06:30:00+00:00,900,0.0000
4,2025-10-24T06:30:00+00:00,900,0.0000
11,2025-10-24T06:30:00+00:00,900,0.3680
10,2025-10-24T06:30:00+00:00,900,0.0000
13,2025-10-24T06:30:00+00:00,900,0.0000
12,2025-10-24T06:30:00+00:00,900,0.0000
2,2025-10-24T06:45:00+00:00,900,0.1070
1,2025-10-24T06:45:00+00:00,900,0.0000
3,2025-10-24T06:45:00+00:00,900,0.0000
4,2025-10-24T06:45:00+00:00,900,0.0000
11,2025-10-24T06:45:00+00:00,900,0.4280
10,2025-10-24T06:45:00+00:00,900,0.0000
13,2025-10-24T06:45:00+00:00,900,0.0000
12,2025-10-24T06:45:00+00:00,900,0.0000
2,2025-10-24T07:00:00+00:00,900,0.1750
1,2025-10-24T07:00:00+00:00,900,0.0000
3,2025-10-24T07:00:00+00:00,900,0.0000
4,2025-10-24T07:00:00+00:00,900,0.0000
11,2025-10-24T07:00:00+00:00,900,0.7000
10,2025-10-24T07:00:00+00:00,900,0.0000
13,2025-10-24T07:00:00+00:00,900,0.0000
12,2025-10-24T07:00:00+00:00,900,0.0000
2,2025-10-24T07:15:00+00:00,900,0.2080
1,2025-10-24T07:15:00+00:00,900,0.0000
3,2025-10-24T07:15:00+00:00,900,0.0000
4,2025-10-24T07:15:00+00:00,900,0.0000
11,2025-10-24T07:15:00+00:00,900,0.8320
10,2025-10-24T07:15:00+00:00,900,0.0000
13,2025-10-24T07:15:00+00:00,900,0.0000
12,2025-10-24T07:15:00+00:00,900,0.0000
2,2025-10-24T07:30:00+00:00,900,0.2180
1,2025-10-24T07:30:00+00:00,900,0.0000
3,2025-10-24T07:30:00+00:00,900,0.0000
4,2025-10-24T07:30:00+00:00,900,0.0000
11,2025-10-24T07:30:00+00:00,900,0.8720
10,2025-10-24T07:30:00+00:00,900,0.0000
13,2025-10-24T07:30:00+00:00,900,0.0000
12,2025-10-24T07:30:00+00:00,900,0.0000
2,2025-10-24T07:45:00+00:00,900,0.2060
1,2025-10-24T07:45:00+00:00,900,0.0000
3,2025-10-24T07:45:00+00:00,900,0.0000
4,2025-10-24T07:45:00+00:00,900,0.0000
11,2025-10-24T07:45:00+00:00,900,0.8240
10,2025-10-24T07:45:00+00:00,900,0.0000
13,2025-10-24T07:45:00+00:00,900,0.0000
12,2025-10-24T07:45:00+00:00,900,0.0000
2,2025-10-24T08:00:00+00:00,900,0.1920
1,2025-10-24T08:00:00+00:00,900,0.0000
3,2025-10-24T08:00:00+00:00,900,0.0000
4,2025-10-24T08:00:00+00:00,900,0.0000
11,2025-10-24T08:00:00+00:00,900,0.7680
10,2025-10-24T08:00:00+00:00,900,0.0000
13,2025-10-24T08:00:00+00:00,900,0.0000
12,2025-10-24T08:00:00+00:00,900,0.0000
2,2025-10-24T08:15:00+00:00,900,0.2480
1,2025-10-24T08:15:00+00:00,900,0.0000
3,2025-10-24T08:15:00+00:00,900,0.0000
4,2025-10-24T08:15:00+00:00,900,0.0000
11,2025-10-24T08:15:00+00:00,900,0.9920
10,2025-10-24T08:15:00+00:00,900,0.0000
13,2025-10-24T08:15:00+00:00,900,0.0000
12,2025-10-24T08:15:00+00:00,900,0.0000
2,2025-10-24T08:30:00+00:00,900,0.3400
1,2025-10-24T08:30:00+00:00,900,0.0000
3,2025-10-24T08:30:00+00:00,900,0.0000
4,2025-10-24T08:30:00+00:00,900,0.0000
11,2025-10-24T08:30:00+00:00,900,1.3600
10,2025-10-24T08:30:00+00:00,900,0.0000
13,2025-10-24T08:30:00+00:00,900,0.0000
12,2025-10-24T08:30:00+00:00,900,0.0000
2,2025-10-24T08:45:00+00:00,900,0.3150
1,2025-10-24T08:45:00+00:00,900,0.0000
3,2025-10-24T08:45:00+00:00,900,0.0000
4,2025-10-24T08:45:00+00:00,900,0.0000
11,2025-10-24T08:45:00+00:00,900,1.2600
10,2025-10-24T08:45:00+00:00,900,0.0000
13,2025-10-24T08:45:00+00:00,900,0.0000
12,2025-10-24T08:45:00+00:00,900,0.0000
2,2025-10-24T09:00:00+00:00,900,0.1100
1,2025-10-24T09:00:00+00:00,900,0.0000
3,2025-10-24T09:00:00+00:00,900,0.0000
4,2025-10-24T09:00:00+00:00,900,0.0000
11,2025-10-24T09:00:00+00:00,900,0.4400
10,2025-10-24T09:00:00+00:00,900,0.0000
13,2025-10-24T09:00:00+00:00,900,0.0000
12,2025-10-24T09:00:00+00:00,900,0.0000
2,2025-10-24T09:15:00+00:00,900,0.0950
1,2025-10-24T09:15:00+00:00,900,0.0000
3,2025-10-24T09:15:00+00:00,900,0.0000
4,2025-10-24T09:15:00+00:00,900,0.0000
11,2025-10-24T09:15:00+00:00,900,0.3800
10,2025-10-24T09:15:00+00:00,900,0.0000
13,2025-10-24T09:15:00+00:00,900,0.0000
12,2025-10-24T09:15:00+00:00,900,0.0000
2,2025-10-24T09:30:00+00:00,900,0.0790
1,2025-10-24T09:30:00+00:00,900,0.0000
3,2025-10-24T09:30:00+00:00,900,0.0000
4,2025-10-24T09:30:00+00:00,900,0.0000
11,2025-10-24T09:30:00+00:00,900,0.3160
10,2025-10-24T09:30:00+00:00,900,0.0000
13,2025-10-24T09:30:00+00:00,900,0.0000
12,2025-10-24T09:30:00+00:00,900,0.0000
2,2025-10-24T09:45:00+00:00,900,0.0750
1,2025-10-24T09:45:00+00:00,900,0.0000
3,2025-10-24T09:45:00+00:00,900,0.0000
4,2025-10-24T09:45:00+00:00,900,0.0000
11,2025-10-24T09:45:00+00:00,900,0.3000
10,2025-10-24T09:45:00+00:00,900,0.0000
13,2025-10-24T09:45:00+00:00,900,0.0000
12,2025-10-24T09:45:00+00:00,900,0.0000
2,2025-10-24T10:00:00+00:00,900,0.0690
1,2025-10-24T10:00:00+00:00,900,0.0000
3,2025-10-24T10:00:00+00:00,900,0.0000
4,2025-10-24T10:00:00+00:00,900,0.0000
11,2025-10-24T10:00:00+00:00,900,0.2760
10,2025-10-24T10:00:00+00:00,900,0.0000
13,2025-10-24T10:00:00+00:00,900,0.0000
12,2025-10-24T10:00:00+00:00,900,0.0000
2,2025-10-24T10:15:00+00:00,900,0.0560
1,2025-10-24T10:15:00+00:00,900,0.0000
3,2025-10-24T10:15:00+00:00,900,0.0000
4,2025-10-24T10:15:00+00:00,900,0.0000
11,2025-10-24T10:15:00+00:00,900,0.2240
10,2025-10-24T10:15:00+00:00,900,0.0000
13,2025-10-24T10:15:00+00:00,900,0.0000
12,2025-10-24T10:15:00+00:00,900,0.0000
2,2025-10-24T10:30:00+00:00,900,0.0720
1,2025-10-24T10:30:00+00:00,900,0.0000
3,2025-10-24T10:30:00+00:00,900,0.0000
4,2025-10-24T10:30:00+00:00,900,0.0000
11,2025-10-24T10:30:00+00:00,900,0.2880
10,2025-10-24T10:30:00+00:00,900,0.0000
13,2025-10-24T10:30:00+00:00,900,0.0000
12,2025-10-24T10:30:00+00:00,900,0.0000
2,2025-10-24T10:45:00+00:00,900,0.4350
1,2025-10-24T10:45:00+00:00,900,0.0000
3,2025-10-24T10:45:00+00:00,900,0.0000
4,2025-10-24T10:45:00+00:00,900,0.0000
11,2025-10-24T10:45:00+00:00,900,1.7400
10,2025-10-24T10:45:00+00:00,900,0.0000
13,2025-10-24T10:45:00+00:00,900,0.0000
12,2025-10-24T10:45:00+00:00,900,0.0000
2,2025-10-24T11:00:00+00:00,900,0.4770
1,2025-10-24T11:00:00+00:00,900,0.0000
3,2025-10-24T11:00:00+00:00,900,0.0000
4,2025-10-24T11:00:00+00:00,900,0.0000
11,2025-10-24T11:00:00+00:00,900,1.9080
10,2025-10-24T11:00:00+00:00,900,0.0000
13,2025-10-24T11:00:00+00:00,900,0.0000
12,2025-10-24T11:00:00+00:00,900,0.0000
2,2025-10-24T11:15:00+00:00,900,0.3020
1,2025-10-24T11:15:00+00:00,900,0.0000
3,2025-10-24T11:15:00+00:00,900,0.0000
4,2025-10-24T11:15:00+00:00,900,0.0000
11,2025-10-24T11:15:00+00:00,900,1.2080
10,2025-10-24T11:15:00+00:00,900,0.0000
13,2025-10-24T11:15:00+00:00,900,0.0000
12,2025-10-24T11:15:00+00:00,900,0.0000
2,2025-10-24T11:30:00+00:00,900,0.1020
1,2025-10-24T11:30:00+00:00,900,0.0000
3,2025-10-24T11:30:00+00:00,900,0.0000
4,2025-10-24T11:30:00+00:00,900,0.0000
11,2025-10-24T11:30:00+00:00,900,0.4080
10,2025-10-24T11:30:00+00:00,900,0.0000
13,2025-10-24T11:30:00+00:00,900,0.0000
12,2025-10-24T11:30:00+00:00,900,0.0000
2,2025-10-24T11:45:00+00:00,900,0.2530
1,2025-10-24T11:45:00+00:00,900,0.0000
3,2025-10-24T11:45:00+00:00,900,0.0000
4,2025-10-24T11:45:00+00:00,900,0.0000
11,2025-10-24T11:45:00+00:00,900,1.0120
10,2025-10-24T11:45:00+00:00,900,0.0000
13,2025-10-24T11:45:00+00:00,900,0.0000
12,2025-10-24T11:45:00+00:00,900,0.0000
2,2025-10-24T12:00:00+00:00,900,0.1000
1,2025-10-24T12:00:00+00:00,900,0.0000
3,2025-10-24T12:00:00+00:00,900,0.0000
4,2025-10-24T12:00:00+00:00,900,0.0000
11,2025-10-24T12:00:00+00:00,900,0.4000
10,2025-10-24T12:00:00+00:00,900,0.0000
13,2025-10-24T12:00:00+00:00,900,0.0000
12,2025-10-24T12:00:00+00:00,900,0.0000
2,2025-10-24T12:15:00+00:00,900,0.1090
1,2025-10-24T12:15:00+00:00,900,0.0000
3,2025-10-24T12:15:00+00:00,900,0.0000
4,2025-10-24T12:15:00+00:00,900,0.0000
11,2025-10-24T12:15:00+00:00,900,0.4360
10,2025-10-24T12:15:00+00:00,900,0.0000
13,2025-10-24T12:15:00+00:00,900,0.0000
12,2025-10-24T12:15:00+00:00,900,0.0000
2,2025-10-24T12:30:00+00:00,900,0.3010
1,2025-10-24T12:30:00+00:00,900,0.0000
3,2025-10-24T12:30:00+00:00,900,0.0000
4,2025-10-24T12:30:00+00:00,900,0.0000
11,2025-10-24T12:30:00+00:00,900,1.2040
10,2025-10-24T12:30:00+00:00,900,0.0000
13,2025-10-24T12:30:00+00:00,900,0.0000
12,2025-10-24T12:30:00+00:00,900,0.0000
2,2025-10-24T12:45:00+00:00,900,0.0940
1,2025-10-24T12:45:00+00:00,900,0.0000
3,2025-10-24T12:45:00+00:00,900,0.0000
4,2025-10-24T12:45:00+00:00,900,0.0000
11,2025-10-24T12:45:00+00:00,900,0.3760
10,2025-10-24T12:45:00+00:00,900,0.0000
13,2025-10-24T12:45:00+00:00,900,0.0000
12,2025-10-24T12:45:00+00:00,900,0.0000
2,2025-10-24T13:00:00+00:00,900,0.5020
1,2025-10-24T13:00:00+00:00,900,0.0000
3,2025-10-24T13:00:00+00:00,900,0.0000
4,2025-10-24T13:00:00+00:00,900,0.0000
11,2025-10-24T13:00:00+00:00,900,2.0080
10,2025-10-24T13:00:00+00:00,900,0.0000
13,2025-10-24T13:00:00+00:00,900,0.0000
12,2025-10-24T13:00:00+00:00,900,0.0000
2,2025-10-24T13:15:00+00:00,900,0.3910
1,2025-10-24T13:15:00+00:00,900,0.0000
3,2025-10-24T13:15:00+00:00,900,0.0000
4,2025-10-24T13:15:00+00:00,900,0.0000
11,2025-10-24T13:15:00+00:00,900,1.5640
10,2025-10-24T13:15:00+00:00,900,0.0000
13,2025-10-24T13:15:00+00:00,900,0.0000
12,2025-10-24T13:15:00+00:00,900,0.0000
2,2025-10-24T13:30:00+00:00,900,0.3940
1,2025-10-24T13:30:00+00:00,900,0.0000
3,2025-10-24T13:30:00+00:00,900,0.0000
4,2025-10-24T13:30:00+00:00,900,0.0000
11,2025-10-24T13:30:00+00:00,900,1.5760
10,2025-10-24T13:30:00+00:00,900,0.0000
